TMEM130	ENSG00000166448	CCDS5658, CCDS47650, CCDS47649	uc011kir.3
TMEM131	ENSG00000075568	CCDS46368	uc002syh.5
TMEM131L	ENSG00000121210	CCDS47148, CCDS3783	uc003inm.5
TMEM132A	ENSG00000006118	CCDS7997, CCDS44618	uc001nqi.4
TMEM132B	ENSG00000139364	CCDS66501, CCDS41859	uc001uhe.3
TMEM132C	ENSG00000181234	CCDS45009	uc021rgn.1
TMEM132D	ENSG00000151952	CCDS9266	uc009zyl.2
TMEM132E	ENSG00000181291	CCDS11283	uc284oib.1
TMEM134	ENSG00000172663	CCDS8167, CCDS41678	uc001olq.3
TMEM135	ENSG00000166575	CCDS53692, CCDS8280	uc001pch.4
TMEM138	ENSG00000149483	CCDS8005, CCDS81569	uc001nrl.3
TMEM139	ENSG00000178826	CCDS5878	uc064iuz.1
TMEM140	ENSG00000146859	CCDS5837	uc003vsi.4
TMEM141	ENSG00000244187	CCDS7007	uc004cje.5
TMEM143	ENSG00000161558	CCDS77326, CCDS77325, CCDS12716	uc002pix.2
TMEM144	ENSG00000164124	CCDS3799	uc003ipx.4
TMEM145	ENSG00000167619	CCDS12603	uc002otk.2
TMEM147	ENSG00000105677	CCDS12466, CCDS56091	uc002oaj.3
TMEM150A	ENSG00000168890	CCDS33233	uc002spy.3
TMEM150B	ENSG00000180061	CCDS42629	uc010yfu.3
TMEM150C	ENSG00000249242	CCDS47087	uc011ccj.2
TMEM151A	ENSG00000179292	CCDS8133	uc001ohl.4
TMEM151B	ENSG00000178233	CCDS47437	uc003oxh.3
TMEM154	ENSG00000170006	CCDS3779	uc003imw.3
TMEM156	ENSG00000121895	CCDS3448	uc003gto.4
TMEM158	ENSG00000249992	CCDS54573	uc011baf.3
TMEM159	ENSG00000011638	CCDS10595, CCDS76841, CCDS76842	uc002dih.5
TMEM160	ENSG00000130748	CCDS12695	uc002pfz.4
TMEM161A	ENSG00000064545	CCDS58656, CCDS12393	uc002nlg.5
TMEM161B	ENSG00000164180	CCDS75270, CCDS4065, CCDS75269	uc003kjc.5
TMEM163	ENSG00000152128	CCDS2172	uc002ttx.4
TMEM164	ENSG00000157600	CCDS14550, CCDS55475	uc065arn.1
TMEM165	ENSG00000134851	CCDS3499	uc003hax.4
TMEM167A	ENSG00000174695	CCDS34198	uc003khx.5
TMEM167B	ENSG00000215717	CCDS30789	uc001dwn.4
TMEM168	ENSG00000146802	CCDS5757	uc003vgn.5
TMEM169	ENSG00000163449	CCDS2401	uc010zjr.3
TMEM170A	ENSG00000166822	CCDS10917, CCDS76901, CCDS76900, CCDS76899	uc002fee.2
TMEM170B	ENSG00000205269	CCDS43425	uc010jpa.5
TMEM171	ENSG00000157111	CCDS54869, CCDS4017	uc003kcm.3
TMEM174	ENSG00000164325	CCDS4018	uc010izc.4
TMEM175	ENSG00000127419	CCDS75088, CCDS75087, CCDS3341	uc003gbq.4
TMEM176A	ENSG00000002933	CCDS5909	uc064jeh.1
TMEM176B	ENSG00000106565	CCDS47746, CCDS5908	uc003whw.5
TMEM177	ENSG00000144120	CCDS2128	uc010flg.1
TMEM178A	ENSG00000152154	CCDS1804	uc002rrt.5
TMEM178B	ENSG00000261115	CCDS59086	uc003vwg.3
TMEM179	ENSG00000258986	CCDS66723, CCDS73688	uc032bmk.2
TMEM179B	ENSG00000185475	CCDS8036	uc001nvd.5
TMEM181	ENSG00000146433	CCDS43520	uc003qrm.5
TMEM182	ENSG00000170417	CCDS82489, CCDS82490, CCDS2064	uc002tcc.5
TMEM183A	ENSG00000163444	CCDS1432	uc001gyu.2
TMEM184A	ENSG00000164855	CCDS43537	uc003skv.4
TMEM184B	ENSG00000198792	CCDS13969	uc003avg.2
TMEM184C	ENSG00000164168	CCDS3770	uc003ila.5
TMEM185A	ENSG00000269556	CCDS76041, CCDS14689, CCDS55523	uc033ezr.1
TMEM185B	ENSG00000226479	CCDS58722	uc002tmj.3
TMEM186	ENSG00000184857	CCDS10535	uc002cze.3
TMEM187	ENSG00000177854	CCDS14739	uc004fjq.3
TMEM190	ENSG00000160472	CCDS33113	uc002qkt.1
TMEM191B	ENSG00000278558	CCDS74816	uc021wlv.2
TMEM191C	ENSG00000206140	CCDS82695	uc002zuu.3
TMEM192	ENSG00000170088	CCDS43279	uc003iqz.5
TMEM196	ENSG00000173452	CCDS34607, CCDS87484	uc011jyg.3
TMEM198	ENSG00000188760	CCDS33385	uc002vme.5
TMEM199	ENSG00000244045	CCDS11228	uc002hba.4
TMEM200A	ENSG00000164484	CCDS5140	uc003qca.5
TMEM200B	ENSG00000253304	CCDS30658	uc001brn.3
TMEM200C	ENSG00000206432	CCDS45825	uc060nbn.1
TMEM201	ENSG00000188807	CCDS44055, CCDS30579	uc021ofy.2
TMEM202	ENSG00000187806	CCDS32287	uc002auq.4
TMEM203	ENSG00000187713	CCDS35185	uc004clv.4
TMEM204	ENSG00000131634	CCDS42098	uc002cmc.4
TMEM205	ENSG00000105518	CCDS32909	uc060tql.1
TMEM207	ENSG00000198398	CCDS3297	uc003fsj.4
TMEM208	ENSG00000168701	CCDS45511, CCDS81996	uc002esi.3
TMEM209	ENSG00000146842	CCDS75661, CCDS87547, CCDS47712	uc003vpn.2
TMEM210	ENSG00000185863	CCDS65197	uc033dlm.2
TMEM211	ENSG00000206069	CCDS33624	uc003abk.2
TMEM212	ENSG00000186329	CCDS46958	uc003fhw.2
TMEM213	ENSG00000214128	CCDS47722	uc010lna.5
TMEM214	ENSG00000119777	CCDS46242, CCDS42664	uc002ria.5
TMEM215	ENSG00000188133	CCDS6530	uc003zri.5
TMEM216	ENSG00000187049	CCDS81570, CCDS53640, CCDS86205	uc010rlj.3
TMEM217	ENSG00000172738	CCDS69102, CCDS4831	uc010jwr.5
TMEM218	ENSG00000150433	CCDS31715	uc058itc.1
TMEM219	ENSG00000149932	CCDS42145	uc002duw.3
TMEM220	ENSG00000187824	CCDS82074, CCDS32567, CCDS82075	uc002gmx.4
TMEM221	ENSG00000188051	CCDS54230	uc021uqh.1
TMEM222	ENSG00000186501	CCDS297	uc001bnr.5
TMEM223	ENSG00000168569	CCDS44628	uc001nve.3
TMEM225	ENSG00000204300	CCDS31697	uc001pzi.4
TMEM225B	ENSG00000244219	CCDS87525	
TMEM229A	ENSG00000234224	CCDS47694	uc011kob.3
TMEM229B	ENSG00000198133	CCDS9783	uc059cpm.1
TMEM230	ENSG00000089063	CCDS82597, CCDS13086, CCDS33438	uc002wlm.4
TMEM231	ENSG00000205084	CCDS45530	uc002fem.5
TMEM232	ENSG00000186952	CCDS47253	uc011cvh.4
TMEM233	ENSG00000224982	CCDS44995	uc010szd.2
TMEM234	ENSG00000160055	CCDS356	uc001buq.4
TMEM235	ENSG00000204278	CCDS56048, CCDS56047, CCDS56046	uc021ued.2
TMEM236	ENSG00000148483	CCDS41492	uc009xjx.5
TMEM237	ENSG00000155755	CCDS46489, CCDS46490	uc061rky.1
TMEM238	ENSG00000233493	CCDS54323	uc002qku.4
TMEM239	ENSG00000198326	CCDS82595, CCDS54444	uc002wgx.3
TMEM240	ENSG00000205090	CCDS44040	uc057bfw.1
TMEM241	ENSG00000134490	CCDS11876	uc002kuf.4
TMEM242	ENSG00000215712	CCDS43519	uc003sih.5
TMEM243	ENSG00000135185	CCDS5602	uc064fad.1
TMEM244	ENSG00000203756	CCDS34536	uc063rhh.1
TMEM245	ENSG00000106771	CCDS43858	uc004bdt.5
TMEM247	ENSG00000284701	CCDS56117	uc061ivl.2
TMEM248	ENSG00000106609	CCDS5536	uc003tvk.4
TMEM249	ENSG00000261587	CCDS59117	uc011llb.4
TMEM250	ENSG00000238227	CCDS59155	uc004cgx.6
TMEM251	ENSG00000153485	CCDS41980	uc001ybk.4
TMEM252	ENSG00000181778	CCDS35040	uc004agt.4
TMEM253	ENSG00000232070	CCDS53884	uc010tlo.2
TMEM254	ENSG00000133678	CCDS58086, CCDS73157, CCDS58087, CCDS7363	uc001kbl.5
TMEM255A	ENSG00000125355	CCDS43986, CCDS48157, CCDS14597	uc010nqo.4
TMEM255B	ENSG00000184497	CCDS45071	uc001vuh.4
TMEM256	ENSG00000205544	CCDS11102	uc002ggs.4
TMEM258	ENSG00000134825	CCDS8009	uc001nsf.4
TMEM259	ENSG00000182087	CCDS12052, CCDS32862	uc002lqs.2
TMEM260	ENSG00000070269	CCDS9727	uc001xcm.4
TMEM262	ENSG00000187066	CCDS60845	
TMEM263	ENSG00000151135	CCDS9110	
TMEM265	ENSG00000281991	CCDS73870	
TMEM266	ENSG00000169758	CCDS10289	
TMEM267	ENSG00000151881	CCDS3945	uc003jnx.4
TMEM268	ENSG00000157693	CCDS83405, CCDS6808	uc004bjd.5
TMEM270	ENSG00000175877	CCDS43597	uc003tzk.2
TMEM272	ENSG00000281106	CCDS86353	uc001vft.2
TMEM273	ENSG00000204161	CCDS41519, CCDS73128	uc001jhn.6
TMEM275	ENSG00000282881	CCDS85971	
TMF1	ENSG00000144747	CCDS87105, CCDS43105	uc003dnn.4
TMIE	ENSG00000181585	CCDS43081	uc010hjk.2
TMIGD1	ENSG00000182271	CCDS32605, CCDS82099	uc002hfa.1
TMIGD2	ENSG00000167664	CCDS77217, CCDS12126, CCDS59334	uc002lzx.3
TMIGD3	ENSG00000121933	CCDS838, CCDS41369	
TMLHE	ENSG00000185973	CCDS14768, CCDS55547	uc004fnn.5
TMOD1	ENSG00000136842	CCDS6726	uc004axl.3
TMOD2	ENSG00000128872	CCDS45260, CCDS10144	uc002abk.4
TMOD3	ENSG00000138594	CCDS10145	uc002abn.4
TMOD4	ENSG00000163157	CCDS988	uc001exc.5
TMPO	ENSG00000120802	CCDS76589, CCDS9064, CCDS31880, CCDS31879	uc001tfh.3
TMPPE	ENSG00000188167	CCDS46786, CCDS33732	uc003cfk.3
TMPRSS2	ENSG00000184012	CCDS33564, CCDS54486	uc002yzj.4
TMPRSS3	ENSG00000160183	CCDS42939, CCDS13686, CCDS58790	uc062akz.1
TMPRSS4	ENSG00000137648	CCDS44743, CCDS76482, CCDS31684, CCDS53717, CCDS53716	uc058hvt.1
TMPRSS5	ENSG00000166682	CCDS73391, CCDS73392, CCDS44735, CCDS73393, CCDS73390	uc001poc.6
TMPRSS6	ENSG00000187045	CCDS74856, CCDS74857	uc003aqs.3
TMPRSS7	ENSG00000176040	CCDS43129	uc010hqb.3
TMPRSS9	ENSG00000178297	CCDS12088	uc010xgx.3
TMPRSS11A	ENSG00000187054	CCDS47065, CCDS3519	uc003hdr.2
TMPRSS11B	ENSG00000185873	CCDS3521	uc003hdw.5
TMPRSS11D	ENSG00000153802	CCDS3518	uc003hdq.4
TMPRSS11E	ENSG00000087128	CCDS33993	uc003hdz.4
TMPRSS11F	ENSG00000198092	CCDS3520	uc003hdt.2
TMPRSS12	ENSG00000186452	CCDS44881	uc001rwx.5
TMPRSS13	ENSG00000137747	CCDS55789, CCDS55788, CCDS58185, CCDS41721	uc001prs.3
TMPRSS15	ENSG00000154646	CCDS13571	uc002ykw.4
TMSB4X	ENSG00000205542	CCDS35202	uc004cvf.4
TMSB4Y	ENSG00000154620	CCDS14786	uc004ftb.4
TMSB10	ENSG00000034510	CCDS1970	uc002sow.2
TMSB15A	ENSG00000158164	CCDS14498	uc004eje.4
TMSB15B	ENSG00000158427	CCDS59172	uc065anb.1
TMTC1	ENSG00000133687	CCDS8718, CCDS53772	uc001rjb.4
TMTC2	ENSG00000179104	CCDS9025, CCDS81717	uc001szt.5
TMTC3	ENSG00000139324	CCDS9032	uc001tau.3
TMTC4	ENSG00000125247	CCDS9497, CCDS41904, CCDS66575	uc001vou.5
TMUB1	ENSG00000164897	CCDS5920	uc003wjd.4
TMUB2	ENSG00000168591	CCDS11479, CCDS54134, CCDS82137	uc002ifp.4
TMX1	ENSG00000139921	CCDS41953	uc001wza.5
TMX2	ENSG00000213593	CCDS44601, CCDS7967	uc001nlc.3
TMX3	ENSG00000166479	CCDS86680, CCDS86679, CCDS32840	uc002lkf.4
TMX4	ENSG00000125827	CCDS13101	uc002wmx.2
TNC	ENSG00000041982	CCDS6811	uc004bjj.6
TNF	ENSG00000232810	CCDS4702	uc011fee.4
TNFAIP1	ENSG00000109079	CCDS11227	uc002hay.4
TNFAIP2	ENSG00000185215	CCDS9979	uc059fpb.1
TNFAIP3	ENSG00000118503	CCDS5187	uc031spv.2
TNFAIP6	ENSG00000123610	CCDS2193	uc002txk.3
TNFAIP8	ENSG00000145779	CCDS47257, CCDS47258, CCDS68933	uc003ksg.5
TNFAIP8L1	ENSG00000185361	CCDS12132	uc002max.4
TNFAIP8L2	ENSG00000163154	CCDS985	uc001ewx.2
TNFAIP8L3	ENSG00000183578	CCDS81881, CCDS32241	uc001zyy.5
TNFRSF1A	ENSG00000067182	CCDS8542	uc001qnu.4
TNFRSF1B	ENSG00000028137	CCDS145	uc001att.4
TNFRSF4	ENSG00000186827	CCDS11	uc001ade.4
TNFRSF6B	ENSG00000243509	CCDS13532	uc002yfz.4
TNFRSF8	ENSG00000120949	CCDS59989, CCDS144	uc001atq.3
TNFRSF9	ENSG00000049249	CCDS92	uc001aot.4
TNFRSF10A	ENSG00000104689	CCDS6039	uc003xda.4
TNFRSF10B	ENSG00000120889	CCDS6036, CCDS6035	uc003xcu.4
TNFRSF10C	ENSG00000173535	CCDS6037	uc003xcy.4
TNFRSF10D	ENSG00000173530	CCDS6038	uc003xcz.4
TNFRSF11A	ENSG00000141655	CCDS11980, CCDS59324, CCDS74227, CCDS74228	uc002lin.5
TNFRSF11B	ENSG00000164761	CCDS6326	uc003yon.5
TNFRSF12A	ENSG00000006327	CCDS10489	uc002csv.5
TNFRSF13B	ENSG00000240505	CCDS11181	uc002gqs.2
TNFRSF13C	ENSG00000159958	CCDS14024	uc003bbl.3
TNFRSF14	ENSG00000157873	CCDS44046	uc001ajr.4
TNFRSF17	ENSG00000048462	CCDS10552	uc002dbv.3
TNFRSF18	ENSG00000186891	CCDS10, CCDS9, CCDS30552	uc001add.4
TNFRSF19	ENSG00000127863	CCDS55893, CCDS9302, CCDS9301	uc001uov.2
TNFRSF21	ENSG00000146072	CCDS4921	uc003oyv.5
TNFRSF25	ENSG00000215788	CCDS72, CCDS71, CCDS75, CCDS73, CCDS74	uc001anh.4
TNFSF4	ENSG00000117586	CCDS72985, CCDS1306	uc001giw.4
TNFSF8	ENSG00000106952	CCDS75884, CCDS6810	uc004bji.3
TNFSF9	ENSG00000125657	CCDS12169	uc002mfh.2
TNFSF10	ENSG00000121858	CCDS3219, CCDS54680	uc003fid.3
TNFSF11	ENSG00000120659	CCDS9384, CCDS9385	uc001uyu.3
TNFSF12	ENSG00000239697	CCDS11109	uc002ghg.4
TNFSF12-TNFSF13	ENSG00000248871	CCDS11108	uc002ghi.2
TNFSF13	ENSG00000161955	CCDS42256, CCDS11112, CCDS73957, CCDS56018, CCDS56019, CCDS11111	uc002ghk.3
TNFSF13B	ENSG00000102524	CCDS45067, CCDS9509	uc001vqr.4
TNFSF14	ENSG00000125735	CCDS12171, CCDS45939	uc002mfk.3
TNFSF15	ENSG00000181634	CCDS6809	uc004bjh.4
TNFSF18	ENSG00000120337	CCDS1305	uc001giu.3
TNIK	ENSG00000154310	CCDS54677, CCDS54678, CCDS54679, CCDS54676, CCDS54675, CCDS54674, CCDS54673, CCDS46956	uc003fhh.3
TNIP1	ENSG00000145901	CCDS34280, CCDS75359, CCDS58982, CCDS58985, CCDS58983, CCDS58984	uc003ltj.4
TNIP2	ENSG00000168884	CCDS75093, CCDS54714, CCDS3362	uc003gfg.2
TNIP3	ENSG00000050730	CCDS58925, CCDS58926, CCDS3718	uc010ing.4
TNK1	ENSG00000174292	CCDS45602, CCDS58510	uc002ggj.5
TNK2	ENSG00000061938	CCDS77875, CCDS33928	uc003fvu.2
TNKS	ENSG00000173273	CCDS5974	uc003wss.4
TNKS1BP1	ENSG00000149115	CCDS7951	uc001njs.4
TNKS2	ENSG00000107854	CCDS7417	uc001khp.4
TNMD	ENSG00000000005	CCDS14469	uc004efy.5
TNN	ENSG00000120332	CCDS30943	uc001gkl.1
TNNC1	ENSG00000114854	CCDS2857	uc003deb.4
TNNC2	ENSG00000101470	CCDS13375	uc002xpr.4
TNNI1	ENSG00000159173	CCDS1411	uc057oic.1
TNNI2	ENSG00000130598	CCDS31333, CCDS53594	uc057xue.1
TNNI3	ENSG00000129991	CCDS42628	uc002qjg.5
TNNI3K	ENSG00000116783	CCDS664	uc001dgf.3
TNNT1	ENSG00000105048	CCDS59421, CCDS46185, CCDS12917	uc002qjb.5
TNNT2	ENSG00000118194	CCDS73003, CCDS30968, CCDS60390, CCDS73002, CCDS30969	uc057ohe.1
TNNT3	ENSG00000130595	CCDS7727, CCDS41595, CCDS41594, CCDS86164, CCDS41596	uc001luu.5
TNP1	ENSG00000118245	CCDS2406	uc002vgk.4
TNP2	ENSG00000178279	CCDS45410	uc002das.4
TNPO1	ENSG00000083312	CCDS43329, CCDS4016	uc003kci.5
TNPO2	ENSG00000105576	CCDS45991, CCDS45992	uc002muq.4
TNPO3	ENSG00000064419	CCDS55162, CCDS5809	uc003vol.3
TNR	ENSG00000116147	CCDS1318	uc009wwu.2
TNRC6A	ENSG00000090905	CCDS10624, CCDS81959	uc002dmm.4
TNRC6B	ENSG00000100354	CCDS54533, CCDS46712, CCDS46713	uc011aor.3
TNRC6C	ENSG00000078687	CCDS45799, CCDS45798	uc060krg.1
TNRC18	ENSG00000182095	CCDS47534	uc003soi.5
TNS1	ENSG00000079308	CCDS77528, CCDS2407, CCDS77529	uc002vgt.3
TNS2	ENSG00000111077	CCDS8844, CCDS8842, CCDS8843	
TNS3	ENSG00000136205	CCDS5506	uc003tnw.3
TNS4	ENSG00000131746	CCDS11368	uc010cxb.4
TNXB	ENSG00000168477	CCDS4736	uc063nnw.1
TOB1	ENSG00000141232	CCDS11576	uc021uad.2
TOB2	ENSG00000183864	CCDS14015	uc003azz.2
TOE1	ENSG00000132773	CCDS521	uc009vxq.4
TOGARAM1	ENSG00000198718	CCDS76676, CCDS9681	uc001wvv.4
TOGARAM2	ENSG00000189350	CCDS1769	uc010ezl.4
TOLLIP	ENSG00000078902	CCDS81533, CCDS81534, CCDS7723, CCDS81532	uc001lte.4
TOM1	ENSG00000100284	CCDS46696, CCDS13913, CCDS46698, CCDS46697	uc003ann.3
TOM1L1	ENSG00000141198	CCDS11582, CCDS82160, CCDS82161	uc002iud.3
TOM1L2	ENSG00000175662	CCDS32584, CCDS42270, CCDS74000, CCDS74001, CCDS74002, CCDS74003	uc002grz.5
TOMM5	ENSG00000175768	CCDS47967, CCDS43803, CCDS47968	uc010mlx.4
TOMM6	ENSG00000214736	CCDS47424	uc011dug.2
TOMM7	ENSG00000196683	CCDS5376	uc003svk.6
TOMM20	ENSG00000173726	CCDS1603	uc001hwl.4
TOMM20L	ENSG00000196860	CCDS9734	uc001xdr.2
TOMM22	ENSG00000100216	CCDS13975	uc003awe.4
TOMM34	ENSG00000025772	CCDS13340	uc002xmy.4
TOMM40	ENSG00000130204	CCDS12646	uc002ozx.4
TOMM40L	ENSG00000158882	CCDS1227, CCDS65700	uc001fzd.5
TOMM70	ENSG00000154174	CCDS33807	uc003dtw.4
TONSL	ENSG00000160949	CCDS34968	uc011llg.3
TOP1	ENSG00000198900	CCDS13312	uc002xjl.4
TOP1MT	ENSG00000184428	CCDS59115, CCDS6400	uc003yxz.6
TOP2A	ENSG00000131747	CCDS45672	uc002huq.4
TOP2B	ENSG00000077097	CCDS46776, CCDS82746	uc003cdj.4
TOP3A	ENSG00000177302	CCDS11194	uc002gsx.1
TOP3B	ENSG00000100038	CCDS13797	uc002zvt.6
TOPAZ1	ENSG00000173769	CCDS46809	uc003cna.4
TOPBP1	ENSG00000163781	CCDS46919, CCDS87136	uc003eps.4
TOPORS	ENSG00000197579	CCDS56566, CCDS6527	uc003zrb.4
TOR1A	ENSG00000136827	CCDS6930	uc004byl.4
TOR1AIP1	ENSG00000143337	CCDS1335, CCDS65737	uc001gnq.5
TOR1AIP2	ENSG00000169905	CCDS1334, CCDS53439	uc001gnn.4
TOR1B	ENSG00000136816	CCDS6929	uc004byk.1
TOR2A	ENSG00000160404	CCDS6876, CCDS43879, CCDS48024, CCDS48025	uc004brs.5
TOR3A	ENSG00000186283	CCDS1329	uc001gmd.4
TOR4A	ENSG00000198113	CCDS7041	uc004cmn.4
TOX	ENSG00000198846	CCDS34897	uc003xtw.1
TOX2	ENSG00000124191	CCDS42875, CCDS46603, CCDS13324	uc010ggo.4
TOX3	ENSG00000103460	CCDS54008, CCDS54009	uc002egw.3
TOX4	ENSG00000092203	CCDS32043	uc058zcl.1
TP53	ENSG00000141510	CCDS73963, CCDS45606, CCDS45605, CCDS73971, CCDS73970, CCDS73969, CCDS73968, CCDS73967, CCDS73966, CCDS73965, CCDS73964, CCDS11118	uc060aur.1
TP53AIP1	ENSG00000120471	CCDS58195, CCDS55798, CCDS55797, CCDS8480	uc001qey.5
TP53BP1	ENSG00000067369	CCDS45250, CCDS45251, CCDS10096	uc001zrs.4
TP53BP2	ENSG00000143514	CCDS1538, CCDS44319	uc010pvb.3
TP53I3	ENSG00000115129	CCDS56112, CCDS1708	uc002rey.2
TP53I11	ENSG00000175274	CCDS7911	uc031pzy.1
TP53I13	ENSG00000167543	CCDS42289	uc002hee.4
TP53INP1	ENSG00000164938	CCDS47899, CCDS6265	uc003yhg.4
TP53INP2	ENSG00000078804	CCDS13240	uc002xau.2
TP53RK	ENSG00000172315	CCDS13401	uc002xsk.4
TP53TG3	ENSG00000183632	CCDS45475	uc002edd.5
TP53TG3B	ENSG00000261509	CCDS45477	uc010caz.4
TP53TG3C	ENSG00000205457	CCDS58458	uc032dyd.2
TP53TG3D	ENSG00000205456	CCDS58456	uc021tgy.2
TP53TG3E	ENSG00000275034	CCDS81974	
TP53TG3F	ENSG00000278848	CCDS81976	
TP53TG5	ENSG00000124251	CCDS13352	uc002xny.4
TP63	ENSG00000073282	CCDS82887, CCDS3293, CCDS87181, CCDS87180, CCDS87179, CCDS46980, CCDS46979, CCDS46978, CCDS46977, CCDS46976	uc003fsc.3
TP73	ENSG00000078900	CCDS44051, CCDS59965, CCDS55568, CCDS55567, CCDS44050, CCDS55569, CCDS44049, CCDS49, CCDS55566	uc001akp.4
TPBG	ENSG00000146242	CCDS4995	uc063ptt.1
TPBGL	ENSG00000261594	CCDS60895	uc021qnk.2
TPCN1	ENSG00000186815	CCDS76605, CCDS31908, CCDS44985	uc001tuw.4
TPCN2	ENSG00000162341	CCDS8189	uc001oos.3
TPD52	ENSG00000076554	CCDS47879, CCDS75758, CCDS34912, CCDS55249, CCDS75759, CCDS75757	uc003ybr.3
TPD52L1	ENSG00000111907	CCDS5130, CCDS34527, CCDS34528, CCDS43502, CCDS75513, CCDS75514, CCDS83122	uc003pzu.2
TPD52L2	ENSG00000101150	CCDS13541, CCDS13540, CCDS13545, CCDS58785, CCDS13544, CCDS13543, CCDS13542, CCDS74752, CCDS74753	uc002ygz.4
TPD52L3	ENSG00000170777	CCDS34986, CCDS34985, CCDS34984	uc003zjw.4
TPGS1	ENSG00000141933	CCDS42454	uc002lou.5
TPGS2	ENSG00000134779	CCDS32817, CCDS62421, CCDS62422, CCDS62423, CCDS62424, CCDS82248, CCDS74215, CCDS74214	uc002kzw.3
TPH1	ENSG00000129167	CCDS7829	uc001mnp.3
TPH2	ENSG00000139287	CCDS31859	uc009zrw.1
TPI1	ENSG00000111669	CCDS58206, CCDS8566, CCDS53740	uc058kmn.1
TPK1	ENSG00000196511	CCDS55178, CCDS5888	uc003weq.3
TPM1	ENSG00000140416	CCDS81891, CCDS58369, CCDS58368, CCDS10181, CCDS32264, CCDS81892, CCDS32263, CCDS81894, CCDS86459, CCDS45273, CCDS32262	uc002alh.4
TPM2	ENSG00000198467	CCDS6587, CCDS6586, CCDS78394, CCDS87651	uc064syd.1
TPM3	ENSG00000143549	CCDS60275, CCDS1060, CCDS41402, CCDS41400, CCDS41401, CCDS72922, CCDS60274, CCDS41403	uc001fec.3
TPM4	ENSG00000167460	CCDS12338, CCDS46007	uc002ndi.3
TPMT	ENSG00000137364	CCDS4543	uc003ncm.4
TPO	ENSG00000115705	CCDS1644, CCDS1646, CCDS1643	uc002qww.4
TPP1	ENSG00000166340	CCDS7770	uc001mel.2
TPP2	ENSG00000134900	CCDS9502, CCDS81777	uc001vpi.5
TPPP	ENSG00000171368	CCDS3856	uc003jbh.4
TPPP2	ENSG00000179636	CCDS9566	uc001vzh.4
TPPP3	ENSG00000159713	CCDS10835	uc002etb.5
TPR	ENSG00000047410	CCDS41446	uc001grv.4
TPRA1	ENSG00000163870	CCDS46899, CCDS3042	uc062nlu.1
TPRG1	ENSG00000188001	CCDS3292	uc003frv.3
TPRG1L	ENSG00000158109	CCDS47	uc001akm.4
TPRKB	ENSG00000144034	CCDS1927, CCDS82471	uc002sjn.3
TPRN	ENSG00000176058	CCDS56594	uc004clu.4
TPRX1	ENSG00000178928	CCDS33066	uc061aon.1
TPSAB1	ENSG00000172236	CCDS10431	uc002ckz.4
TPSD1	ENSG00000095917	CCDS10432	uc002clb.2
TPSG1	ENSG00000116176	CCDS10430	uc002ckw.3
TPST1	ENSG00000169902	CCDS5533	uc003tuw.4
TPST2	ENSG00000128294	CCDS13839	uc062cqc.1
TPT1	ENSG00000133112	CCDS66538, CCDS73566, CCDS9397	uc001uzy.3
TPTE	ENSG00000274391	CCDS74772, CCDS74771, CCDS77617, CCDS74773	uc002yip.2
TPTE2	ENSG00000132958	CCDS45013, CCDS9285, CCDS45014	uc001ume.4
TPX2	ENSG00000088325	CCDS13190	uc002wwp.2
TRA2A	ENSG00000164548	CCDS5383, CCDS64609, CCDS75569	uc003swi.5
TRA2B	ENSG00000136527	CCDS58872, CCDS33905	uc003fpv.4
TRABD	ENSG00000170638	CCDS82724, CCDS14086	uc003bjs.2
TRABD2A	ENSG00000186854	CCDS62946, CCDS46349, CCDS77428	uc002sou.6
TRABD2B	ENSG00000269113	CCDS58000	uc021ong.2
TRADD	ENSG00000102871	CCDS10829	uc002eri.2
TRAF1	ENSG00000056558	CCDS6825, CCDS55335	uc010mvl.2
TRAF2	ENSG00000127191	CCDS7013	uc004cjv.4
TRAF3	ENSG00000131323	CCDS9975, CCDS9976, CCDS55946	uc001ymd.3
TRAF3IP1	ENSG00000204104	CCDS33415, CCDS46557	uc002vye.4
TRAF3IP2	ENSG00000056972	CCDS55049, CCDS55050, CCDS5093, CCDS5092	uc003pvf.5
TRAF3IP3	ENSG00000009790	CCDS1490, CCDS73023, CCDS81422	uc001hho.5
TRAF4	ENSG00000076604	CCDS11243	uc002hcs.4
TRAF5	ENSG00000082512	CCDS1497	uc001hih.4
TRAF6	ENSG00000175104	CCDS7901	uc001mws.3
TRAF7	ENSG00000131653	CCDS10461	uc002cow.4
TRAFD1	ENSG00000135148	CCDS9160	uc001ttp.4
TRAIP	ENSG00000183763	CCDS2806	uc003cxs.2
TRAK1	ENSG00000182606	CCDS58826, CCDS2695, CCDS43072, CCDS74922	uc003cky.5
TRAK2	ENSG00000115993	CCDS2347	uc002uyb.5
TRAM1	ENSG00000067167	CCDS6207, CCDS83300	uc003xyo.3
TRAM1L1	ENSG00000174599	CCDS3707	uc003ibv.5
TRAM2	ENSG00000065308	CCDS34477	uc003paq.4
TRANK1	ENSG00000168016	CCDS87061, CCDS46789	uc003cgj.4
TRAP1	ENSG00000126602	CCDS61824, CCDS10508	uc002cvt.4
TRAPPC1	ENSG00000170043	CCDS11125	uc021tpl.1
TRAPPC2	ENSG00000196459	CCDS48082, CCDS48083	uc064yat.1
TRAPPC2B	ENSG00000256060	CCDS86812	uc002qok.2
